datetime,voltage,battery_temp,battery_soc
2023-04-21 14:17:20.239113,8133.333333333333,2.0,91.17,
2023-04-21 14:18:20.297344,8133.333333333333,1.0,91.17,
2023-04-21 14:30:20.353927,8106.666666666665,-2.0,85.29,
2023-04-21 14:31:20.292716,8106.666666666665,-2.0,85.29,
2023-04-21 14:33:20.337067,8106.666666666665,-3.0,85.29,
2023-04-21 15:03:21.450578,8146.666666666666,-6.0,85.29,
2023-04-21 15:07:21.485118,8160.0,-6.0,85.29,
2023-04-21 15:09:21.436155,8346.666666666668,-5.0,85.29,
2023-04-21 15:11:21.478536,8346.666666666668,-5.0,85.29,
2023-04-21 15:12:21.458731,8346.666666666668,-4.0,85.29,
2023-04-21 15:13:21.428230,8160.0,-4.0,85.29,
2023-04-21 15:15:21.497012,8160.0,-4.0,85.29,
2023-04-21 15:16:21.445922,8160.0,-3.0,85.29,
2023-04-21 15:17:21.471251,8160.0,-3.0,85.29,
2023-04-21 15:18:21.464499,8160.0,-3.0,85.29,
2023-04-21 15:19:21.460037,8160.0,-3.0,85.29,
2023-04-21 15:20:21.470480,8160.0,-3.0,85.29,
2023-04-21 15:21:21.484172,8160.0,-3.0,85.29,
2023-04-21 15:22:21.466744,8173.333333333334,-2.0,85.29,
2023-04-21 15:23:21.503346,8360.0,-2.0,85.29,
2023-04-21 15:24:21.465170,8360.0,-2.0,85.29,
2023-04-21 15:25:21.449480,8360.0,-1.0,85.29,
2023-04-21 15:27:21.473518,8360.0,0.0,91.17,
2023-04-21 15:49:15.920089,8133.333333333333,3.0,91.17,
2023-04-21 15:51:15.925725,8133.333333333333,3.0,91.17,
2023-04-21 15:52:15.876277,8120.000000000001,2.0,91.17,
2023-04-21 15:53:15.916516,8120.000000000001,2.0,91.17,
2023-04-21 15:54:15.892646,8120.000000000001,2.0,91.17,
2023-04-21 15:56:15.883603,8120.000000000001,1.0,91.17,
2023-04-21 16:51:16.473866,8146.666666666666,-4.0,85.29,
2023-04-21 16:52:16.450192,8160.0,-4.0,85.29,
2023-04-21 16:53:16.472412,8160.0,-4.0,85.29,
2023-04-21 16:54:16.444660,8160.0,-3.0,85.29,
2023-04-21 16:55:16.495874,8160.0,-3.0,85.29,
2023-04-21 16:56:16.496411,8160.0,-3.0,85.29,
2023-04-21 16:57:16.486911,8160.0,-2.0,85.29,
2023-04-21 16:58:16.488544,8346.666666666668,-2.0,85.29,
2023-04-21 16:59:16.480221,8346.666666666668,-1.0,85.29,
2023-04-21 17:00:16.462372,8160.0,0.0,91.17,
2023-04-21 17:01:16.495113,8173.333333333334,-1.0,85.29,
2023-04-21 17:02:16.450263,8173.333333333334,0.0,91.17,
2023-04-21 17:25:16.587442,8133.333333333333,1.0,91.17,
2023-04-21 17:26:16.562533,8120.000000000001,1.0,91.17,
2023-04-21 17:27:16.592856,8133.333333333333,1.0,91.17,
2023-04-21 17:28:16.532935,8120.000000000001,1.0,91.17,
2023-04-21 17:29:16.577890,8120.000000000001,0.0,91.17,
2023-04-21 17:30:16.577474,8120.000000000001,0.0,91.17,
2023-04-21 17:31:16.604305,8120.000000000001,0.0,91.17,
2023-04-21 17:33:16.581179,8120.000000000001,0.0,91.17,
2023-04-21 18:26:17.116826,8146.666666666666,-4.0,85.29,
2023-04-21 18:27:17.088507,8160.0,-3.0,85.29,
2023-04-21 18:28:17.135391,8146.666666666666,-3.0,85.29,
2023-04-21 18:29:17.127258,8146.666666666666,-3.0,85.29,
2023-04-21 18:30:17.190117,8160.0,-3.0,85.29,
2023-04-21 18:31:17.156014,8160.0,-2.0,85.29,
2023-04-21 18:32:17.149198,8173.333333333334,-2.0,85.29,
2023-04-21 18:33:17.111164,8160.0,-2.0,85.29,
2023-04-21 18:34:17.120739,8360.0,-2.0,85.29,
2023-04-21 18:35:17.150975,8173.333333333334,-1.0,85.29,
2023-04-21 18:37:18.855416,8173.333333333334,-1.0,85.29,
2023-04-21 18:50:18.871668,8160.0,2.0,91.17,
2023-04-21 18:52:18.818527,8160.0,2.0,91.17,
2023-04-21 18:53:18.892649,8133.333333333333,2.0,91.17,
2023-04-21 19:57:19.326888,8160.0,-5.0,85.29,
2023-04-21 19:58:19.308927,8160.0,-5.0,85.29,
2023-04-21 19:59:19.290640,8160.0,-4.0,85.29,
2023-04-21 20:00:19.447413,8160.0,-4.0,85.29,
2023-04-21 20:01:19.340063,8160.0,-4.0,85.29,
2023-04-21 20:02:19.309217,8160.0,-4.0,85.29,
2023-04-21 20:23:19.442652,8160.0,2.0,91.17,
2023-04-21 20:25:19.391528,8160.0,2.0,91.17,
2023-04-21 20:26:19.349330,8160.0,2.0,91.17,
2023-04-21 20:27:19.423013,8133.333333333333,3.0,91.17,
2023-04-21 20:28:19.399606,8133.333333333333,3.0,91.17,
2023-04-21 20:29:19.402603,8133.333333333333,3.0,91.17,
2023-04-21 20:30:19.426794,8133.333333333333,3.0,91.17,
2023-04-21 20:31:19.443331,8133.333333333333,2.0,91.17,
2023-04-21 20:32:19.440655,8133.333333333333,2.0,91.17,
2023-04-21 20:33:19.512896,8133.333333333333,2.0,91.17,
2023-04-21 20:34:19.430383,8133.333333333333,2.0,91.17,
2023-04-21 20:35:19.448253,8133.333333333333,2.0,91.17,
2023-04-21 20:48:19.746639,8106.666666666665,-2.0,85.29,
2023-04-21 20:49:19.709853,8106.666666666665,-3.0,85.29,
2023-04-21 21:29:20.453429,8146.666666666666,-5.0,85.29,
2023-04-21 21:31:20.447106,8160.0,-5.0,85.29,
2023-04-21 21:32:20.393174,8160.0,-5.0,85.29,
2023-04-21 21:33:20.433897,8160.0,-5.0,85.29,
2023-04-21 21:34:20.394663,8160.0,-5.0,85.29,
2023-04-21 21:55:20.547073,8160.0,1.0,91.17,
2023-04-21 21:57:20.493154,8160.0,2.0,91.17,
2023-04-21 21:58:20.545561,8173.333333333334,2.0,91.17,
2023-04-21 21:59:20.538720,8173.333333333334,2.0,91.17,
2023-04-21 22:00:20.563669,8160.0,2.0,91.17,
2023-04-21 22:01:20.617532,8173.333333333334,2.0,91.17,
2023-04-21 22:02:20.629001,8133.333333333333,3.0,91.17,
2023-04-21 22:03:20.717455,8133.333333333333,3.0,91.17,
2023-04-21 22:04:20.893914,8133.333333333333,3.0,91.17,
2023-04-21 22:05:20.647947,8133.333333333333,2.0,91.17,
2023-04-21 22:06:20.632106,8133.333333333333,2.0,91.17,
2023-04-21 22:07:20.603435,8133.333333333333,2.0,91.17,
2023-04-21 22:08:20.570929,8133.333333333333,2.0,91.17,
2023-04-21 22:09:20.568163,8133.333333333333,2.0,91.17,
2023-04-21 22:10:20.569388,8120.000000000001,1.0,91.17,
2023-04-21 22:51:20.644996,8146.666666666666,-9.0,85.29,
2023-04-21 22:52:20.603839,8146.666666666666,-9.0,85.29,
2023-04-21 22:53:20.629778,8146.666666666666,-9.0,85.29,
2023-04-21 22:54:20.622363,8146.666666666666,-8.0,85.29,
2023-04-21 23:32:21.568592,8160.0,3.0,91.17,
2023-04-21 23:33:21.852814,8160.0,2.0,91.17,
2023-04-21 23:34:22.075231,8160.0,4.0,91.17,
2023-04-21 23:35:22.515114,8160.0,3.0,91.17,
2023-04-21 23:36:23.076197,8160.0,4.0,91.17,
2023-04-21 23:38:04.832902,8133.333333333333,4.0,91.17,
2023-04-21 23:38:26.114398,8133.333333333333,3.0,91.17,
2023-04-21 23:39:21.898486,8133.333333333333,3.0,91.17,
2023-04-21 23:40:21.833537,8133.333333333333,3.0,91.17,
2023-04-21 23:41:23.481304,8133.333333333333,3.0,91.17,
2023-04-21 23:42:22.029122,8133.333333333333,3.0,91.17,
2023-04-21 23:43:22.044451,8133.333333333333,3.0,91.17,
2023-04-21 23:44:22.012674,8120.000000000001,2.0,91.17,
2023-04-21 23:45:22.060577,8120.000000000001,2.0,91.17,
2023-04-21 23:46:21.999377,8120.000000000001,2.0,91.17,
2023-04-21 23:48:22.019574,8120.000000000001,1.0,91.17,
2023-04-22 00:24:22.107505,8146.666666666666,-7.0,85.29,
2023-04-22 00:26:22.156394,8133.333333333333,-7.0,85.29,
2023-04-22 00:27:22.089028,8133.333333333333,-7.0,85.29,
2023-04-22 00:28:22.088871,8133.333333333333,-7.0,85.29,
2023-04-22 00:29:22.066218,8146.666666666666,-7.0,85.29,
2023-04-22 00:30:22.087179,8146.666666666666,-7.0,85.29,
2023-04-22 00:31:22.087594,8133.333333333333,-6.0,85.29,
2023-04-22 00:32:22.110653,8146.666666666666,-6.0,85.29,
2023-04-22 00:33:22.081586,8146.666666666666,-6.0,85.29,
2023-04-22 00:34:22.093521,8146.666666666666,-5.0,85.29,
2023-04-22 00:45:15.261147,8160.0,-4.0,85.29,
2023-04-22 00:46:15.241102,8160.0,-4.0,85.29,
2023-04-22 00:47:15.276665,8173.333333333334,-3.0,85.29,
2023-04-22 00:48:15.241166,8160.0,-3.0,85.29,
2023-04-22 01:34:16.183715,8106.666666666665,-3.0,85.29,
2023-04-22 00:49:15.301906,8160.0,-3.0,85.29,
2023-04-22 01:08:15.965643,8173.333333333334,3.0,91.17,
2023-04-22 01:09:15.962927,8160.0,3.0,91.17,
2023-04-22 01:10:16.078831,8160.0,3.0,91.17,
2023-04-22 01:11:15.944233,8133.333333333333,3.0,91.17,
2023-04-22 01:12:15.962604,8133.333333333333,3.0,91.17,
2023-04-22 01:13:15.964025,8133.333333333333,3.0,91.17,
2023-04-22 01:29:16.124055,8120.000000000001,-1.0,85.29,
2023-04-22 01:30:16.141881,8106.666666666665,-1.0,85.29,
2023-04-22 01:31:16.145035,8106.666666666665,-2.0,85.29,
2023-04-22 01:32:16.157613,8106.666666666665,-2.0,85.29,
2023-04-22 01:33:16.147367,8106.666666666665,-2.0,85.29,
2023-04-22 01:35:16.148982,8106.666666666665,-3.0,85.29,
2023-04-22 01:38:16.140900,8106.666666666665,-4.0,85.29,
2023-04-22 02:02:16.303586,8146.666666666666,-8.0,85.29,
2023-04-22 02:03:16.259909,8133.333333333333,-8.0,85.29,
2023-04-22 02:04:16.266067,8133.333333333333,-8.0,85.29,
2023-04-22 02:05:16.243607,8133.333333333333,-8.0,85.29,
2023-04-22 02:06:16.244677,8146.666666666666,-7.0,85.29,
2023-04-22 02:16:16.345323,8146.666666666666,-6.0,85.29,
2023-04-22 02:17:16.393344,8160.0,-5.0,85.29,
2023-04-22 02:18:16.346576,8160.0,-5.0,85.29,
2023-04-22 02:19:16.406807,8160.0,-5.0,85.29,
2023-04-22 05:39:13.776482,8160.0,-2.0,85.29,
2023-04-22 02:21:16.398155,8346.666666666668,-3.0,85.29,
2023-04-22 02:22:16.399518,8346.666666666668,-3.0,85.29,
2023-04-22 02:46:21.388567,8133.333333333333,3.0,91.17,
2023-04-22 02:48:21.271976,8133.333333333333,3.0,91.17,
2023-04-22 02:50:21.280525,8133.333333333333,3.0,91.17,
2023-04-22 02:51:21.276336,8133.333333333333,3.0,91.17,
2023-04-22 02:53:21.248204,8120.000000000001,2.0,91.17,
2023-04-22 02:54:21.293834,8120.000000000001,2.0,91.17,
2023-04-22 02:55:21.374695,8120.000000000001,1.0,91.17,
2023-04-22 02:57:21.614455,8120.000000000001,1.0,91.17,
2023-04-22 03:00:21.319100,8120.000000000001,0.0,91.17,
2023-04-22 03:01:21.438008,8120.000000000001,-1.0,85.29,
2023-04-22 03:02:21.426545,8106.666666666665,-1.0,85.29,
2023-04-22 03:07:21.745402,8106.666666666665,-2.0,85.29,
2023-04-22 03:09:21.588608,8106.666666666665,-3.0,85.29,
2023-04-22 03:11:21.434314,8106.666666666665,-4.0,85.29,
2023-04-22 03:36:21.893707,8146.666666666666,-7.0,85.29,
2023-04-22 03:37:13.494846,8146.666666666666,-7.0,85.29,
2023-04-22 03:38:13.540271,8146.666666666666,-7.0,85.29,
2023-04-22 03:42:13.516813,8146.666666666666,-6.0,85.29,
2023-04-22 03:49:13.565814,8146.666666666666,-6.0,85.29,
2023-04-22 03:51:13.556979,8146.666666666666,-6.0,85.29,
2023-04-22 03:52:13.536044,8146.666666666666,-5.0,85.29,
2023-04-22 03:53:13.551898,8160.0,-5.0,85.29,
2023-04-22 04:20:13.585303,8146.666666666666,2.0,91.17,
2023-04-22 04:21:13.633284,8133.333333333333,2.0,91.17,
2023-04-22 04:22:13.610772,8133.333333333333,2.0,91.17,
2023-04-22 04:23:13.615936,8133.333333333333,2.0,91.17,
2023-04-22 04:24:13.595968,8133.333333333333,1.0,91.17,
2023-04-22 04:25:13.828521,8133.333333333333,1.0,91.17,
2023-04-22 04:26:13.579929,8133.333333333333,1.0,91.17,
2023-04-22 04:27:13.600982,8133.333333333333,1.0,91.17,
2023-04-22 04:28:13.591822,8120.000000000001,1.0,91.17,
2023-04-22 04:29:13.594589,8120.000000000001,0.0,91.17,
2023-04-22 04:30:13.616559,8120.000000000001,0.0,91.17,
2023-04-22 04:31:13.649900,8120.000000000001,0.0,91.17,
2023-04-22 05:20:13.702368,8160.0,-6.0,85.29,
2023-04-22 05:25:13.773445,8146.666666666666,-5.0,85.29,
2023-04-22 05:26:13.721318,8146.666666666666,-5.0,85.29,
2023-04-22 05:27:13.710703,8160.0,-5.0,85.29,
2023-04-22 05:28:13.682339,8146.666666666666,-5.0,85.29,
2023-04-22 05:29:13.706341,8160.0,-4.0,85.29,
2023-04-22 05:30:13.715947,8160.0,-4.0,85.29,
2023-04-22 05:35:13.741340,8160.0,-3.0,85.29,
2023-04-22 05:37:13.755485,8173.333333333334,-3.0,85.29,
2023-04-22 05:38:13.802833,8160.0,-2.0,85.29,
2023-04-22 05:40:13.815070,8173.333333333334,-1.0,85.29,
2023-04-22 05:41:13.756065,8173.333333333334,-2.0,85.29,
2023-04-22 05:42:13.788811,8173.333333333334,-1.0,85.29,
2023-04-22 05:43:13.797793,8173.333333333334,-1.0,85.29,
2023-04-22 05:44:13.787622,8160.0,-1.0,85.29,
2023-04-22 05:54:13.849540,8160.0,2.0,91.17,
2023-04-22 05:55:13.819801,8133.333333333333,2.0,91.17,
2023-04-22 05:56:13.834999,8133.333333333333,2.0,91.17,
2023-04-22 05:57:13.817477,8133.333333333333,2.0,91.17,
2023-04-22 05:58:13.856480,8133.333333333333,2.0,91.17,
2023-04-22 05:59:13.835721,8133.333333333333,2.0,91.17,
2023-04-22 06:00:13.868238,8133.333333333333,2.0,91.17,
2023-04-22 06:01:13.819772,8133.333333333333,1.0,91.17,
2023-04-22 06:02:13.847994,8133.333333333333,1.0,91.17,
2023-04-22 07:05:14.192828,8160.0,-3.0,85.29,
2023-04-22 07:08:14.163804,8160.0,-3.0,85.29,
2023-04-22 07:09:14.269771,8173.333333333334,-2.0,85.29,
2023-04-22 11:45:15.472715,8160.0,-4.0,85.29,
2023-04-22 07:10:14.238171,8360.0,-2.0,85.29,
2023-04-22 07:11:14.171337,8173.333333333334,-2.0,85.29,
2023-04-22 07:12:14.252369,8160.0,-2.0,85.29,
2023-04-22 07:13:14.187400,8146.666666666666,-1.0,85.29,
2023-04-22 07:14:14.208024,8160.0,-1.0,85.29,
2023-04-22 14:59:17.756492,8160.0,-3.0,85.29,
2023-04-22 07:15:14.206775,8173.333333333334,-1.0,85.29,
2023-04-22 07:16:14.235152,8160.0,-1.0,85.29,
2023-04-22 07:17:14.193617,8173.333333333334,0.0,91.17,
2023-04-22 07:27:14.196672,8160.0,2.0,91.17,
2023-04-22 07:28:14.176360,8160.0,2.0,91.17,
2023-04-22 07:29:14.196817,8160.0,2.0,91.17,
2023-04-22 07:30:14.181273,8133.333333333333,2.0,91.17,
2023-04-22 07:31:14.322914,8133.333333333333,2.0,91.17,
2023-04-22 07:32:14.197029,8133.333333333333,2.0,91.17,
2023-04-22 07:33:14.241392,8133.333333333333,2.0,91.17,
2023-04-22 07:34:14.179569,8133.333333333333,2.0,91.17,
2023-04-22 07:35:14.230281,8120.000000000001,1.0,91.17,
2023-04-22 07:39:14.717400,8120.000000000001,0.0,91.17,
2023-04-22 07:40:14.687007,8120.000000000001,0.0,91.17,
2023-04-22 07:42:14.723353,8120.000000000001,0.0,91.17,
2023-04-22 08:25:14.881680,8146.666666666666,-7.0,85.29,
2023-04-22 08:26:14.840432,8146.666666666666,-7.0,85.29,
2023-04-22 16:26:21.218096,8160.0,-5.0,85.29,
2023-04-22 08:38:15.147332,8360.0,-4.0,85.29,
2023-04-22 08:39:15.048570,8346.666666666668,-4.0,85.29,
2023-04-22 08:40:15.044894,8173.333333333334,-3.0,85.29,
2023-04-22 08:41:15.113521,8160.0,-3.0,85.29,
2023-04-22 08:42:15.106193,8160.0,-2.0,85.29,
2023-04-22 08:43:15.164571,8160.0,-2.0,85.29,
2023-04-22 08:44:15.140754,8173.333333333334,-2.0,85.29,
2023-04-22 08:45:15.161671,8160.0,-2.0,85.29,
2023-04-22 08:46:15.131542,8173.333333333334,-1.0,85.29,
2023-04-22 08:47:15.226618,8160.0,-1.0,85.29,
2023-04-22 08:48:15.157965,8160.0,-1.0,85.29,
2023-04-22 08:49:15.128741,8160.0,-1.0,85.29,
2023-04-22 08:51:15.124046,8173.333333333334,0.0,91.17,
2023-04-22 09:10:15.133320,8133.333333333333,2.0,91.17,
2023-04-22 09:11:15.099524,8133.333333333333,2.0,91.17,
2023-04-22 16:34:21.232952,8160.0,-3.0,85.29,
2023-04-22 09:12:15.097227,8120.000000000001,2.0,91.17,
2023-04-22 09:13:15.139631,8120.000000000001,1.0,91.17,
2023-04-22 09:14:15.087365,8120.000000000001,1.0,91.17,
2023-04-22 09:15:15.148076,8120.000000000001,1.0,91.17,
2023-04-22 09:16:15.105680,8120.000000000001,1.0,91.17,
2023-04-22 09:29:15.207274,8106.666666666665,-3.0,85.29,
2023-04-22 09:53:15.213358,8146.666666666666,-7.0,85.29,
2023-04-22 10:12:15.261357,8173.333333333334,-4.0,85.29,
2023-04-22 10:13:15.236512,8173.333333333334,-3.0,85.29,
2023-04-22 10:14:15.247693,8160.0,-3.0,85.29,
2023-04-22 10:15:15.233242,8346.666666666668,-2.0,85.29,
2023-04-22 10:16:15.308412,8173.333333333334,-2.0,85.29,
2023-04-22 10:17:15.303379,8173.333333333334,-2.0,85.29,
2023-04-22 10:18:15.267264,8173.333333333334,-1.0,85.29,
2023-04-22 10:19:15.372113,8173.333333333334,-1.0,85.29,
2023-04-22 10:20:15.274598,8173.333333333334,-1.0,85.29,
2023-04-22 10:21:15.299934,8173.333333333334,-1.0,85.29,
2023-04-22 10:22:15.335194,8173.333333333334,-1.0,85.29,
2023-04-22 10:23:15.271101,8173.333333333334,-1.0,85.29,
2023-04-22 11:02:15.346077,8106.666666666665,-2.0,85.29,
2023-04-22 11:03:15.406432,8106.666666666665,-3.0,85.29,
2023-04-22 11:04:15.329571,8106.666666666665,-3.0,85.29,
2023-04-22 11:05:15.355043,8106.666666666665,-3.0,85.29,
2023-04-22 11:06:15.324132,8106.666666666665,-4.0,85.29,
2023-04-22 11:07:15.351608,8106.666666666665,-4.0,85.29,
2023-04-22 11:08:15.328747,8106.666666666665,-4.0,85.29,
2023-04-22 11:44:15.496826,8160.0,-4.0,85.29,
2023-04-22 11:47:15.466041,8146.666666666666,-3.0,85.29,
2023-04-22 11:48:15.475885,8160.0,-3.0,85.29,
2023-04-22 11:49:15.503055,8160.0,-3.0,85.29,
2023-04-22 11:50:15.486459,8160.0,-2.0,85.29,
2023-04-22 11:51:15.496596,8146.666666666666,-2.0,85.29,
2023-04-22 11:52:15.472782,8160.0,-2.0,85.29,
2023-04-22 11:53:15.467647,8160.0,-2.0,85.29,
2023-04-22 11:54:15.592565,8160.0,-2.0,85.29,
2023-04-22 11:55:15.461085,8160.0,-1.0,85.29,
2023-04-22 11:57:15.493333,8360.0,-1.0,85.29,
2023-04-22 12:33:15.736756,8106.666666666665,-1.0,85.29,
2023-04-22 17:04:13.972294,8120.000000000001,1.0,91.17,
2023-04-22 12:34:15.584343,8106.666666666665,-2.0,85.29,
2023-04-22 12:35:16.060976,8106.666666666665,-2.0,85.29,
2023-04-22 12:36:15.558093,8106.666666666665,-2.0,85.29,
